Station Name,Street Address,City,ZIP,Station Phone,Access Days Time,EV Level2 EVSE Num,EV DC Fast Count,EV Network,Latitude,Longitude,Date Last Confirmed,ID,Updated At,EV Connector Types,Facility Type,EV Pricing
BRCC - Sainte-Anne-des-Monts,"1981, Route du Parc",Sainte-Anne-des-Monts,G4V 2C9,855-999-8378,24 hours daily,,1,Circuit électrique,49.1005643,-66.4559636,2022-07-12,196092,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
BRCC - Sainte-Anne-des-Plaines,"508, Boulevard Sainte Anne",Sainte-Anne-des-Plaines,J0N 1H0,855-999-8378,24 hours daily,,2,Circuit électrique,45.7688358,-73.8171025,2022-07-12,196093,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
BRCC - Salaberry-de-Valleyfield,"1130, Boulevard Monseigneur-Langlois",Salaberry-de-Valleyfield,J6S 5Y6,855-999-8378,24 hours daily,,3,Circuit électrique,45.269113,-74.1365363,2022-07-12,196094,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
BRCC - Sutton - Stationnement Principale Nord,16 rue Principale Nord,Sutton,J0E 2K0,855-999-8378,24 hours daily,,2,Circuit électrique,45.1076,-72.615,2022-07-12,196095,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
BRCC - Victoria - MTL,2498 Victoria,Montréal,,855-999-8378,24 hours daily,,2,Circuit électrique,45.4357804,-73.6861986,2022-07-12,196097,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
BRCC - Sepaq Le Domaine,"km 330, route 117",Montcerf-Lytton,J0W 1N0,855-999-8378,24 hours daily,,2,Circuit électrique,47.040782,-76.534342,2022-07-12,196442,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
Strathmore,109 - 900 Pine Road,Strathmore,T1P 0A2,888-356-8911,24 hours daily,1,1,FLO,51.03609,-113.38955,2022-07-12,196466,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
BRCC - Esprit-Saint-Centre Communautaire,7 Rue Des Érables,Esprit-Saint,G0K 1A0,855-999-8378,24 hours daily,,2,Circuit électrique,48.067186,-68.56295,2022-07-12,196469,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
FortisBC - Kootenay Bay,BC-3A & Pilot Bay Road,Kootenay Bay,V0B 1X0,888-356-8911,24 hours daily,,2,FLO,49.6752008,-116.8719002,2022-07-12,196511,2022-07-12 02:02:24 UTC,CHADEMO J1772COMBO,,
Tesla - 12129 - Quesnel BC,775 Rita road,Quesnel,V2J 0C2,888-356-8911,24 hours daily,,1,FLO,52.96713,-122.4413,2022-07-12,196512,2022-07-12 02:02:24 UTC,CHADEMO J1772COMBO,,
BRCC - St-Pamphile-Halte Multi-Services,550 route Elgin Nord,Saint-Pamphile,G0R 3X0,855-999-8378,24 hours daily,,2,Circuit électrique,46.96961091,-69.79111493,2022-07-12,196513,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
Tesla - 12512 - Edson AB,4523 4 Ave,Edson,T7E 1C3,888-356-8911,24 hours daily,,1,FLO,53.58673,-116.42135,2022-07-12,197075,2022-07-12 02:02:24 UTC,CHADEMO J1772COMBO,,
Tesla - 12512 - Edson AB,4523 4 Ave,Edson,G9N 0A3,888-356-8911,24 hours daily,,1,FLO,53.58673,-116.42135,2022-07-12,197076,2022-07-12 02:02:24 UTC,CHADEMO J1772COMBO,,
Keswick,24270 Woodbine Ave.,Keswick,L4P 3E9,888-356-8911,24 hours daily,1,2,FLO,44.235548,-79.450049,2022-07-12,197080,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
Orillia,1017 Brodie Drive,Orillia,L3V 7X6,888-356-8911,24 hours daily,1,1,FLO,44.630791,-79.436327,2022-07-12,197081,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
Westview Co-op - Olds,3-32580 Range Road 113,Olds,T4H 1P5,855-900-7584,24 hours daily,,2,Greenlots,51.794105,-114.03725,2022-07-12,197139,2022-07-12 01:57:08 UTC,CHADEMO J1772COMBO,,
Strachan Road Gas Bar,1789 Strachan Road SE,Medicine Hat,T1B 4V7,855-900-7584,24 hours daily,,2,Greenlots,49.998247,-110.650722,2022-07-12,197140,2022-07-12 01:57:09 UTC,CHADEMO J1772COMBO,,
PORTMOODY DC250-RECCENTRE,321 Ioco Rd,Port Moody,V3H,888-758-4389,24 hours daily,,1,ChargePoint Network,49.28387,-122.83098,2022-07-12,197170,2022-07-12 01:18:53 UTC,CHADEMO J1772COMBO,,
Napanee,476 Centre St N,Napanee,K7R 1P8,888-356-8911,24 hours daily,1,2,FLO,44.26005,-76.96489,2022-07-12,197684,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
Hawkesbury,1525 Cameron St,Hawkesbury,K3A 3R3,888-356-8911,24 hours daily,1,1,FLO,45.59264,-74.59901,2022-07-12,197685,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
Arnprior,245 Daniel St S,Arnprior,K7S 3K6,888-356-8911,24 hours daily,1,1,FLO,45.42608075,-76.36664237,2022-07-12,197804,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
Wallaceburg,74 McNaughton Ave,Wallaceburg,N8A 1R9,888-356-8911,24 hours daily,1,1,FLO,42.586657,-82.38482,2022-07-12,197854,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
Tesla - 12667 - Saskatoon SK,3035 Clarence Ave S,Saskatoon,S7T 0B6,888-356-8911,24 hours daily,,2,FLO,52.0882457,-106.6411146,2022-07-12,197897,2022-07-12 02:02:24 UTC,CHADEMO J1772COMBO,,
Tesla - 12511 - Jasper AB,218 Connaught Dr.,Jasper,T0E 1E0,888-356-8911,24 hours daily,,3,FLO,52.880859,-118.078172,2022-07-12,198100,2022-07-12 02:02:24 UTC,CHADEMO J1772COMBO,,
Tesla - 12515 - Lloydminster AB,7405 44 St,Lloydminster,T9V 2X1,888-356-8911,24 hours daily,,2,FLO,53.278878,-110.046596,2022-07-12,199386,2022-07-12 02:02:24 UTC,CHADEMO J1772COMBO,,
Tesla - 16446 - Osoyoos BC,8513 74 Ave,Osoyoos,V0H 1V3,888-356-8911,24 hours daily,,3,FLO,49.031689,-119.466876,2022-07-12,199443,2022-07-12 02:02:24 UTC,CHADEMO J1772COMBO,,
100 Queens Quay East,100 Queens Quay East,Toronto,M5E 1Z2,888-356-8911,24 hours daily,6,2,FLO,43.643603,-79.370949,2022-07-12,199445,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
Tesla - 12514 - Vegreville AB,6623 HWY 16a W,Vegreville,T9C 0A3,888-356-8911,24 hours daily,,2,FLO,53.499322,-112.064686,2022-07-12,199447,2022-07-12 02:02:24 UTC,CHADEMO J1772COMBO,,
Edson,5919 2 Ave,Edson,T7E 1X6,888-356-8911,24 hours daily,1,2,FLO,53.57443,-116.45264,2022-07-12,199507,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
Tesla - 12229 - Williams Lake BC,1185 Prosperity Way,Williams Lake,V2G 0A6,888-356-8911,24 hours daily,,1,FLO,52.1135327,-122.1254376,2022-07-12,200472,2022-07-12 02:02:24 UTC,CHADEMO J1772COMBO,,
Cows Creamery - Tesla Supercharger,12 Milky Way,Charlottetown,C1E 2E2,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,46.25851,-63.180886,2021-10-11,200526,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
"Quesnel, BC - Tesla Supercharger",775 Rita Rd,Quesnel,V2J 0C2,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,52.966834,-122.440384,2021-10-11,200527,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Boston Pizza - Tesla Supercharger,4523 4 Avenue,Edson,T7E 1C3,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,53.58557,-116.420913,2021-10-11,200528,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Wagon West Travel Plaza - Tesla Supercharger,3999 Airport Road,Merritt,V1K 1R2,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,50.124475,-120.748473,2021-10-11,200530,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Quartier Santé - Tesla Supercharger,2015 12e Avenue North,Sherbrooke,J1E 4J5,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,45.43372,-71.869628,2021-10-11,200531,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Crossroads Esso - Tesla Supercharger,548 BC-93 #95,Invermere,V0A 1K2,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,50.512834,-115.996456,2021-10-11,200532,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Cache Creek Visitor Information Centre - Tesla Supercharger,1270 Stage Road,Cache Creek,V0K 1H0,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,50.811028,-121.325075,2021-10-11,200533,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
SmartCentres - Tesla Supercharger,2200 58 Avenue,Vernon,V1T 9T2,877-798-3752,24 hours daily; for Tesla use only,,12,Tesla,50.289208,-119.260915,2021-10-11,200534,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Askew's Foods - Uptown - Tesla Supercharger,2701 11 Avenue Northeast,Salmon Arm,V1E 2S3,877-798-3752,24 hours daily; for Tesla use only,,12,Tesla,50.708767,-119.253661,2021-10-11,200536,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Hotel X - Tesla Supercharger,111 Princes' Boulevard,Toronto,M6K 3C3,877-798-3752,24 hours daily; for Tesla use only,,12,Tesla,43.632655,-79.411641,2021-10-11,200537,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Golden Fas Gas Plus - Tesla Supercharger,1020 Trans-Canada Highway,Golden,V0A 1H1,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,51.311049,-116.969489,2021-10-11,200541,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Silver Creek Travel Centre - Tesla Supercharger,19700 Klassen Road,Hope,V0X 1L2,877-798-3752,24 hours daily; for Tesla use only,,12,Tesla,49.363935,-121.478798,2021-10-11,200542,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
1090 Lougheed Highway - Tesla Supercharger,1090 Lougheed Highway,Coquitlam,BC V3K,877-798-3752,24 hours daily; for Tesla use only,,12,Tesla,49.2343,-122.862302,2021-10-11,200543,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
"North Vancouver, BC - Tesla Supercharger",2032 Lonsdale Avenue,North Vancouver,V7M 2K5,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,49.327849,-123.070914,2021-10-11,200544,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Fairgrounds Centre - Tesla Supercharger,95 First Street,Orangeville,L9W 2E8,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,43.929099,-80.098174,2021-10-11,200546,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Okanagan Lake Shopping Centre - Tesla Supercharger,525 Highway 97 South,West Kelowna,V1Z 4C9,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,49.88002,-119.535729,2021-10-11,200547,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Cranberry Mews - Tesla Supercharger,10 Keith Avenue,Collingwood,L9Y 0W5,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,44.508279,-80.238136,2021-10-11,200548,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Canadian Tire - Tesla Supercharger,341 Hastings Street North,Bancroft,K0L 1C0,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,45.084215,-77.861457,2021-10-11,200549,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Princeton Plaza - Tesla Supercharger,136 Tapton Avenue #3,Princeton,V0X 1W0,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,49.457962,-120.506183,2021-10-11,200550,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
1702 Bow Valley Trail - Tesla Supercharger,1702 Bow Valley Trail,Canmore,T1W 1N5,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,51.09656,-115.35776,2021-10-11,200551,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Canadian Tire Bells Corners - Tesla Supercharger,2135 Robertson Road,Nepean,K2H 5Z2,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,45.32157,-75.835377,2021-10-11,200552,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Canadian Tire - Tesla Supercharger,811 Durham Street,Kincardine,N2Z 3B8,877-798-3752,24 hours daily; for Tesla use only,,8,Tesla,44.172322,-81.616349,2021-10-11,200553,2021-11-04 18:37:47 UTC,TESLA,,$0.44 per minute above 60 kW and $0.22 per minute at or below 60 kW
Nesters Market - Tesla Supercharger,218 Connaught Dr,Jasper,T0E 1E0,877-798-3752,24 hours daily,,8,Tesla,52.88072637,-118.078257,2021-12-13,200554,2022-04-26 16:04:15 UTC,TESLA,SHOPPING_CENTER,Free
Prosperity Ridge - Tesla Supercharger,1185 Prosperity Way,Williams Lake,V2G 0A6,877-798-3752,24 hours daily,,8,Tesla,52.11291318,-122.1250869,2021-12-13,200556,2022-04-26 16:04:15 UTC,TESLA,SHOPPING_CENTER,Free
Tesla - 13584 - Prince George BC,3036 Replace Dr.,Prince George,V2N 0G2,888-356-8911,24 hours daily,,2,FLO,53.890624,-122.767879,2022-07-12,200595,2022-07-12 02:02:24 UTC,CHADEMO J1772COMBO,,
BRCC - Hebertville,"150, Route d'Hébertville",Hébertville,G8N 1M8,855-999-8378,24 hours daily,,3,Circuit électrique,48.3848262,-71.685715,2022-07-12,200696,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
BRCC - Lachine - Stationnement coin Victoria/25e Avenue,2425 rue Victoria,Lachine,H8S 1Y5,855-999-8378,24 hours daily,,4,Circuit électrique,45.4356,-73.6861,2022-07-12,200697,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
BRCC - Point du Jour Aut. 40 - Lavaltrie,250 Autoroute 40 ; Aire de service,Lavaltrie,J5T 3K4,855-999-8378,24 hours daily,,7,Circuit électrique,45.891139,-73.349528,2022-07-12,200698,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
BRCC - Rivière-Rouge - Marché Raymond,1395 Rue L'Annonciation,Rivière-Rouge,J0T 1T0,855-999-8378,24 hours daily,,2,Circuit électrique,46.4013,-74.8665,2022-07-12,200699,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
BRCC - Sainte-Agathe-des-Monts - Couche-Tard,5787 route 117,Sainte-Agathe-des-Monts,J8C 2Z8,855-999-8378,24 hours daily,,2,Circuit électrique,46.0651,-74.3027,2022-07-12,200700,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
BRCC - Trois-Rivieres (Cap-de-la-Madeleine) - 2,517 rue Vachon,Trois-Rivières,G8T 8Y2,855-999-8378,24 hours daily,,2,Circuit électrique,46.369444,-72.55555,2022-07-12,200701,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
Penticton,960 Railway St,Penticton,V2A 8N2,888-356-8911,24 hours daily,1,2,FLO,49.49049,-119.60245,2022-07-12,200759,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
"Vancouver, Grandview",2830 Bentall St,Vancouver,V5M 4H4,888-356-8911,24 hours daily,1,3,FLO,49.25966,-123.03106,2022-07-12,200760,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
BC Hydro - Colwood Park,1830 Old Island Hwy,Colwood,V9B 1J1,250-382-6161,24 hours daily,,2,BCHYDRO,48.44463532,-123.4666873,2022-07-08,200804,2022-07-08 16:02:07 UTC,CHADEMO J1772COMBO,PARKING_LOT,
BC Hydro - Saanich,3544 Blanshard St,Sannich,V8X 1W3,800-224-9376,24 hours daily,,2,BCHYDRO,48.45789128,-123.3747652,2021-12-13,200805,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,PARK,
BC Hydro - Duncan,2687 James St,Duncan,V9L 2X5,800-224-9376,24 hours daily,,1,BCHYDRO,48.78255074,-123.7036593,2021-12-13,200806,2022-07-11 21:56:32 UTC,CHADEMO J1772COMBO,PARK,
BC Hydro - Nanaimo,100 Museum Way,Nanaimo,V9R 5G4,800-224-9376,24 hours daily,,1,BCHYDRO,49.16538906,-123.9359147,2021-12-13,200807,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,MUSEUM,
BC Hydro - Port Hardy,7250 Market St,Port Hardy,V0N 2P0,800-224-9376,24 hours daily,1,1,BCHYDRO,50.72329805,-127.4921343,2021-12-13,200808,2022-04-26 16:04:15 UTC,CHADEMO J1772 J1772COMBO,PARK,
BC Hydro - Madeira Park,12808 Madeira Park Rd,Sechelt,V0N 2H1,800-224-9376,24 hours daily,,1,BCHYDRO,49.61786071,-124.0215509,2021-12-13,200809,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,SHOPPING_CENTER,
BC Hydro - Squamish,37955 2 Ave,Squamish,V8B 0C3,800-224-9376,24 hours daily,,1,BCHYDRO,49.69804677,-123.1553515,2021-12-13,200810,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,PARK,
BC Hydro - Whistler,4010 Whistler Way,Whistler,V0N 1B4,800-224-9376,24 hours daily,,1,BCHYDRO,50.11548297,-122.9578069,2021-12-13,200811,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,OTHER,
BC Hydro - Merritt,2202 Voght St,Merritt,V1K 1B8,800-224-9376,24 hours daily,1,1,BCHYDRO,50.11310663,-120.7874768,2021-12-13,200813,2022-04-26 16:04:15 UTC,CHADEMO J1772 J1772COMBO,OTHER,
BC Hydro - North Vancouver,140 1st St E,North Vancouver,V7L 1B1,800-224-9376,24 hours daily,,2,BCHYDRO,49.31126418,-123.0768942,2021-12-13,200814,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,OTHER,
BC Hydro - Langley Events Center,7888 200 St,Langley,V2Y 3J4,800-224-9376,24 hours daily,,1,BCHYDRO,49.1452389,-122.6677776,2021-12-13,200815,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,PARK,
BC Hydro - Cloverdale Public Parking,5771 176A St,Surrey,V3S 6S6,800-224-9376,24 hours daily,,2,BCHYDRO,49.10717932,-122.7343418,2021-12-13,200816,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,PARKING_LOT,
BC Hydro - Abbotsford,1356 Sumas Way,Abbotsford,V2S 8R1,800-224-9376,24 hours daily,,1,BCHYDRO,49.02814166,-122.2648072,2021-12-13,200817,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,GROCERY,
BC Hydro - Manning Park Resort,7500 BC-3,Manning Park,V0X 1R0,800-224-9376,24 hours daily,,1,BCHYDRO,49.06326415,-120.7855755,2021-12-13,200818,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,OTHER_ENTERTAINMENT,
BC Hydro - Princeton,114 Tapton Ave,Princeton,V0X 1W0,800-224-9376,24 hours daily,,1,BCHYDRO,49.45844014,-120.5064937,2021-12-13,200819,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,SHOPPING_CENTER,
BC Hydro - Keremeos,704 4 St,Keremeos,V0X 1N3,800-224-9376,24 hours daily,,1,BCHYDRO,49.20500675,-119.8295557,2021-12-13,200820,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,OTHER,
BC Hydro - West Kelowna,3678 Brown Rd,West Kelowna,V4T 1P7,800-224-9376,24 hours daily,,1,BCHYDRO,49.83010082,-119.6284633,2021-12-13,200821,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,OTHER,
BC Hydro - Salmon Arm,321 Ross St NE,Salmon Arm,V1E 4H7,800-224-9376,24 hours daily,,1,BCHYDRO,50.70273335,-119.2827002,2021-12-13,200822,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,SHOPPING_CENTER,
BC Hydro - Blue River,883 Highway 5 & Shell Rd,Blue River,V0E 1J0,800-224-9376,24 hours daily,,1,BCHYDRO,52.10970227,-119.3102585,2021-12-13,200823,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,GAS_STATION,
Ivy - Redden's Store,Highway 17 4423 ON-17,Longbow Lake,P0X 1H0,888-550-5155,24 hours daily,,4,IVY,49.72620469,-94.32369513,2021-12-13,200824,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,OTHER,
Mobil,856 Upper Sherman Ave,Hamilton,L8V 3N1,800-636-0986,24 hours daily,,4,CHARGELAB,43.22103022,-79.85242496,2021-12-13,200835,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,GAS_STATION,
Saskatoon East,1731 Preston Ave.,Saskatoon,S7N 4V2,888-356-8911,24 hours daily,1,2,FLO,52.147952,-106.615733,2022-07-12,200952,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
Valleyview Co-op - Virden Gas Bar,250 Princess St W.,Virden,R0M 2C0,855-900-7584,24 hours daily,,2,Greenlots,49.85193,-100.934248,2022-07-12,201036,2022-07-12 01:57:11 UTC,CHADEMO J1772COMBO,,
Tesla - 14868 - North Battleford SK,9800 Territorial Dr,North Battleford,S9A 3N6,888-356-8911,24 hours daily,,2,FLO,52.791636,-108.303598,2022-07-12,201093,2022-07-12 02:02:24 UTC,CHADEMO J1772COMBO,,
Edmonton - South Common,2110 101 St NW,Edmonton,T6J 5M8,888-356-8911,24 hours daily,1,2,FLO,53.45181,-113.48939,2022-07-12,201097,2022-07-12 02:02:24 UTC,CHADEMO J1772 J1772COMBO,,
BRCC - Gros Morne - Épicerie,45 rue Principale,Saint-Maxime-Du-Mont-Louis,G0E 1L0,855-999-8378,24 hours daily,,2,Circuit électrique,49.252664,-65.542361,2022-07-12,201191,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
"720, Boulevard de la Salette","720, Boulevard de la Salette",Saint-Jérôme,J5L 0C5,855-999-8378,24 hours daily,,2,Circuit électrique,45.790816,-74.050546,2022-07-12,201192,2022-07-12 02:18:44 UTC,CHADEMO J1772COMBO,,
Aire de service de la Porte du Nord,1000 Autoroute des Laurentides,Saint-Jérôme,J5L 2S4,888-758-4389,24 hours daily,,2,ChargePoint Network,45.84146412,-74.06859033,2021-12-13,201252,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,REST_STOP,
Calgary Harley-Davidson,2475 Pegasus Rd NE,Calgary,T2E 8G8,888-758-4389,24 hours daily,,1,ChargePoint Network,51.09563799,-114.0025577,2021-12-13,201253,2022-04-26 16:04:15 UTC,J1772COMBO,CAR_DEALER,
Chevron - On The Run,1890 Harvey Ave,Kelowna,V1Y 6G2,250-860-3492,24 hours daily,,2,ChargePoint Network,49.88246306,-119.4551298,2022-07-08,201254,2022-07-08 16:02:07 UTC,CHADEMO J1772COMBO,GAS_STATION,
Circle K,679 Trans-Canada Hwy,Whitbourne,A0B 3K0,888-758-4389,24 hours daily,1,1,ChargePoint Network,47.44959981,-53.56044137,2021-12-13,201255,2022-04-26 16:04:15 UTC,CHADEMO J1772 J1772COMBO,GAS_STATION,
Newfoundland Hydro - Complete Care Pharmasave,33 W Link,Rocky Harbour,A0K 4N0,888-758-4389,24 hours daily,1,1,ChargePoint Network,49.58251077,-57.91065473,2021-12-13,201256,2022-04-26 16:04:15 UTC,CHADEMO J1772 J1772COMBO,HOSPITAL,
Newfoundland Hydro - Deer Lake Big Stop,62 Trans-Canada Hwy,Deer Lake,A8A 2E4,888-758-4389,24 hours daily,1,1,ChargePoint Network,49.18883967,-57.42572141,2021-12-13,201257,2022-04-26 16:04:15 UTC,CHADEMO J1772 J1772COMBO,RESTAURANT,
Newfoundland Hydro - Eddy's Restaurant and Motel,48 Aspen St,South Brook,A0J 1S0,888-758-4389,24 hours daily,1,1,ChargePoint Network,49.41465677,-56.08373382,2021-12-13,201258,2022-04-26 16:04:15 UTC,CHADEMO J1772 J1772COMBO,RESTAURANT,
Gary Moe VW,18 Mckenzie Dr,Red Deer County,T4S 2H4,888-758-4389,24 hours daily,,1,ChargePoint Network,52.20053485,-113.8229458,2021-12-13,201260,2022-04-26 16:04:15 UTC,J1772COMBO,CAR_DEALER,
Newfoundland Hydro - Goobies Big Stop,162 Trans-Canada Hwy,Goobies,A0B 1N0,888-758-4389,24 hours daily,1,1,ChargePoint Network,47.94606744,-53.95091451,2021-12-13,201261,2022-04-26 16:04:15 UTC,CHADEMO J1772 J1772COMBO,RESTAURANT,
Harley-Davidson of Edmonton,7420 Yellowhead Tr NW,Edmonton,T5B 1G3,888-758-4389,24 hours daily,,1,ChargePoint Network,53.58289311,-113.4558189,2021-12-13,201262,2022-04-26 16:04:15 UTC,J1772COMBO,CAR_DEALER,
IGA Extra,2765 boul. La Pinière,Terrebonne,J6X 0G3,888-758-4389,24 hours daily,,2,ChargePoint Network,45.71719649,-73.69664176,2021-12-13,201264,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,GROCERY,
IGA Extra Lebourgneuf,5555 boul. des Gradins,Quebec,G2J 1C8,888-758-4389,24 hours daily,,2,ChargePoint Network,46.84064293,-71.27751494,2021-12-13,201267,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,GROCERY,
IGA extra Sherbrooke,3950 Rue King O,Sherbrooke,J1L 1S3,888-758-4389,24 hours daily,,2,ChargePoint Network,45.3885991,-71.95810512,2021-12-13,201269,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,GROCERY,
IGA Extra - Supermarché Crevier,1115 montée des Pionniers,Terrebonne,J6V 0E1,888-758-4389,24 hours daily,,2,ChargePoint Network,45.72791733,-73.51104348,2021-12-13,201270,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,GROCERY,
IGA extra Supermarché Picard inc.,9105 boul.,"Taschereau, Brossard",J4Y 3B8,888-758-4389,24 hours daily,,2,ChargePoint Network,45.43680162,-73.47384766,2021-12-13,201271,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,GROCERY,
IGA Les Marchés Rainville,3100 rue Henri-L.-Chevrette,Saint-Félix-de-Valois,J0K 2M0,888-758-4389,24 hours daily,,2,ChargePoint Network,46.16656971,-73.44080508,2021-12-13,201273,2022-04-26 16:04:15 UTC,CHADEMO J1772COMBO,GROCERY,
